time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,user,path,total_duration
0.0,23.0115838969,28.0560286819,,2.78584607619,0.151554426646,9.07869368598,106.121541068,-0.154128988164,27.3301208748,,,-0.893814621787,-25.3683775308,,,,,,,0.230115838969,0.280560286819,-0.819871589202,,,,,,,,0.181411775758,0.0468476584788,,-24.9097462046,,0.98200338749,,,0.00927559883286,2.43200120384,015,13,32.8437123299
0.1,32.7216987297,15.0787186763,,2.77382278277,0.137285307753,9.0831490543,269.63615574,-0.244452984461,15.0547024488,,,-4.20880383776,-35.3077914469,,95.0,,,,,0.327216987297,0.150787186763,-1.0,,,,,,,,0.193857512288,0.0726301698773,,-35.1667331169,,0.973909782302,,,0.00881419302762,2.41159537189,015,13,32.8437123299
0.2,25.0556560935,32.1507848746,,2.75682529487,0.122025011301,9.08652469548,258.679055368,-0.335420087816,34.2775887073,,,-4.76632624632,-27.8243362284,,,,,,,0.250556560935,0.321507848746,-0.920955247255,,,,,,,,0.204340985335,0.100997199637,,-29.0111052555,,0.966574264195,,,0.0116850996709,2.38997098147,015,13,32.8437123299
0.3,2.1321427911,56.7831749454,,2.73439690277,0.104299658372,9.08815704749,125.849483435,-0.382381606291,57.0170550916,,,-2.86065468194,-9.45110524929,,,,,,,0.0236056181051,0.567831749454,-0.328474857295,,,,,,,,0.238869427082,0.111412161501,,-9.85424571885,,0.959619013869,,,0.019496042096,2.3681725287,015,13,32.8437123299
0.4,-10.0059925883,64.0321231818,,2.70071637229,0.0819551991433,9.0888143011,22.3903839048,-0.362374229084,64.7589440971,,,-1.14101534158,6.49547620694,,,,,,,-0.100059925883,0.640321231818,0.188493870814,,,,,,,,0.287431643174,0.103634375212,,5.65481612443,,0.952989206558,,,0.036472409902,2.34216457983,015,13,32.8437123299
0.5,-30.6558701368,72.6257709048,,2.66173198015,0.0581748853119,9.08998080234,-115.943934921,-0.279076689181,72.0625622975,,,0.537232062554,28.8227308817,,,,,,,-0.306558701368,0.726257709048,0.878180091362,,,,,,,,0.343657618305,0.0804616322427,,27.4985439836,,0.946421557865,,,0.0588484191702,2.31371052992,015,13,32.8437123299
0.6,-38.9876803904,56.3814128651,,2.61925135893,0.0325061524986,9.09331543365,-181.295249801,-0.147121279788,56.0521334857,,,1.80285649954,40.2899966005,,,,,,,-0.389876803904,0.563814128651,1.0,,,,,,,,0.39538061316,0.0403201394972,,39.9816698467,,0.937383292702,,,0.0819882326627,2.27937974309,015,13,32.8437123299
0.7,-29.9625441571,18.800170168,,2.58403278363,0.00877459248066,9.10377492347,-116.433491369,-0.0218641878777,16.5078640652,,,0.997349321365,36.658035268,,,,,,,-0.299625441571,0.183572189672,1.0,,,,,,,,0.419041974946,0.00112351532827,,37.1823479027,,0.926140498522,,,0.0981916891498,2.24034148321,015,13,32.8437123299
0.8,-11.4923564724,-4.48732877843,,2.56450625206,0.0126029831319,9.12029029921,-20.9486131265,0.0845074662091,-5.02734751484,,,-0.0554414784365,23.7274555163,,,,,,,-0.113930153766,-0.0417387988591,0.822167571192,,,,,,,,0.405311939626,-0.0222413339705,,24.8466369133,,0.911696043982,,,0.100621345276,2.20157751435,015,13,32.8437123299
0.9,8.80085237691,0.711654231969,,2.5589055379,0.0295620576281,9.14109222907,32.1688040438,0.128020267311,1.66246326843,,,-0.226374068732,-0.59201844453,,,,,,,0.0880085237691,0.00711654231969,0.0117183594029,,,,,,,,0.380154887177,-0.024076158651,,0.381666607889,,0.896468134551,,,0.0898137280145,2.16439243873,015,13,32.8437123299
