time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,user,path,total_duration
0.0,-6.53669888005,76.0591632036,,2.8465536046,0.256240019716,9.69473485005,67.178789654,0.049402948335,76.1922299381,,,-2.4590794487,3.28667508231,,43.0,3.116618155353157,9.69504078839773,-0.02644504395999344,1.179154803934595,-0.0649570646468,0.752925266338,0.129199038786,,,,,-0.02644504395999344,1.179154803934595,,1.17915480393,-0.02644504396,,3.50625082173,,1.23590342454,,,0.72729956719,3.11777590591,016,10,5.93998479843
1.0,-12.6587884485,63.2148230094,,2.84105099733,0.231060671488,10.0574242154,201.742415706,-0.0256669321197,63.045810416,,,-5.92780968751,7.55443761363,,43.0,1.907444605947149,10.058498661583775,-0.0423125990537061,1.36389219924845,-0.127490736663,0.631040237403,0.184966237229,,,,,-0.0423125990537061,1.36389219924845,,1.36389219925,-0.0423125990537,,7.53055687426,,1.21041688502,,,0.707946602433,1.91023260884,016,10,5.93998479843
2.0,45.3722141301,39.0187982797,,2.84448335689,0.356055232398,10.5944484044,125.007069942,-0.0737806281567,38.688046089,-0.6533705833050205,0.010395878440437514,-3.26191272693,-1.32276025342,,43.0,0.6517679799648782,10.59687467445192,-0.3848846190556758,1.2832749756877857,0.453722141301,0.344818700617,-0.0301026841911,,,0.00753103838347008,-0.5097663448152477,0.12488172575957207,1.2757439373043156,,1.28327497569,-0.384884619056,,-1.53593499629,,1.33560963776,,,0.829348209568,0.655638089389,016,10,5.93998479843
3.0,33.2345620526,94.7093751061,1284.25,2.8417196003,0.606250423114,11.2002733108,745.577306531,0.203672502461,94.3762951074,-0.45231731801261177,0.020788906793077534,-21.4530062678,25.6953614182,,43.0,-0.4160421682110104,11.20257087746794,0.15579522392146192,1.1772621212568575,0.240611712889,0.789152935256,0.73763957342,,,0.017432824825941568,-0.37504784042359063,0.5233421075365807,1.1601779529274348,,1.17726212126,0.155795223921,,25.8791008659,,1.58502253567,,,1.08144083903,-0.402461870128,016,10,5.93998479843
4.0,13.8632294243,34.5228664495,,3.07142321649,0.206850855607,11.1946014364,1410.98349525,-0.00951210199192,34.3262428373,0.4324035215511386,0.11162401142196132,-31.8612905983,-52.6978477202,,43.0,-1.5366729946200828,11.204817441936205,0.3552258609478919,1.180850093890238,0.138632294243,0.345228664495,-0.883885155211,,,0.08026228114881148,0.30650026630452826,0.2571457757304428,1.1551661639226176,,1.18085009389,0.355225860948,,-52.3818516352,,1.14946418321,,,0.421696810251,-1.6090841647,016,10,5.93998479843
0.0,1.09847814431,6.59784749295,,2.1992247828,0.223900057864,9.72412881355,41.8843402755,-0.0268434743124,6.57976118657,,,-0.49214420516,-0.101509261467,,86.0,,,,,0.0143858072752,0.0631616361587,-0.00190972877216,,,,,,,,0.0711286597478,0.00302593544667,,-0.0572918631649,,0.659760105111,,,0.131402341705,1.11298850915,016,11,51.2801916599
1.0,-1.55209632656,10.965278955,681.8571428571429,2.19376128838,0.155904415655,9.78642907599,29.8013616588,0.0398646707419,11.0858720443,,,-0.0929066888124,-0.542404679878,,86.0,,,,,-0.0135487101318,0.108984838097,-0.0187863374999,,,,,,,,0.0946972171729,0.0085368603472,,-0.566680408739,,0.702139833334,,,0.131121067687,1.06032934941,016,11,51.2801916599
2.0,4.05562881558,6.42645933495,,2.22302944045,0.0633384028301,9.88223482111,63.792910348,0.0480027457529,6.37052024063,,,-0.798654742738,-5.02985414468,,86.0,,,,,0.0432890499544,0.0619941365589,-0.165325428435,,,,,,,,0.142088293539,0.0129642743577,,-4.95976285305,,0.76374136426,,,0.107595704453,0.981477083928,016,11,51.2801916599
3.0,-5.04935802485,13.2496785342,,2.30112117172,0.0498510225599,9.99912928439,36.6766580219,0.0522106363063,13.1174025368,,,-0.473147951681,2.75338386374,,86.0,,,,,-0.0416555596313,0.130621566167,0.0931480834124,,,,,,,,0.18339016098,0.000484498485775,,2.67745460246,,0.68982424638,,,0.0413067387292,0.874081723756,016,11,51.2801916599
4.0,0.230815136137,3.50510090014,,2.324520505,0.188239176796,10.1327699206,54.2218456457,0.015256384987,3.63135467443,,,-0.756770045032,-2.70460720498,,86.0,,,,,0.0,0.0339128001211,-0.0888929320466,,,,,,,,0.150953037594,-0.00712665669027,,-2.63564812414,,0.608751637224,,,0.0767250819763,0.758253754282,016,11,51.2801916599
5.0,-0.823289034849,12.0918922122,,2.36924212388,0.294926261315,10.2467911881,30.0617201209,0.0780667628249,11.9458851757,,,-0.0366169034475,-1.3917786695,,86.0,,,,,0.0,0.120352698501,-0.0465198162541,,,,,,,,0.169996217242,-0.00432253578389,,-1.46023406574,,0.539632549598,,,0.105434814311,0.656606285344,016,11,51.2801916599
6.0,0.439898835211,8.84050087097,679.0,2.43334795452,0.372281677431,10.3388196305,46.0036657295,0.0452985025478,8.94486623116,,,-0.467833230067,-3.82319773854,,86.0,,,,,0.00338907645102,0.0873373533701,-0.124331205533,,,,,,,,0.056021883221,0.00127408357488,,-3.72798115661,,0.482347203955,,,0.10925239056,0.5655600656,016,11,51.2801916599
7.0,-2.2396417823,15.6925597076,,2.50136392875,0.413153017826,10.3847468416,38.9105672023,0.0322882461235,15.9156926723,,,-0.569602927051,1.80644664154,,86.0,,,,,-0.0188942964162,0.157998555839,0.0618396669197,,,,,,,,0.132960477649,-0.00861243614796,,1.60841412576,,0.437422659291,,,0.0933377205462,0.506378731257,016,11,51.2801916599
8.0,2.02867743191,9.84395777065,,2.53362569102,0.513486671477,10.4887629309,54.3174795719,0.0799761715736,9.759797513,,,-0.609427451717,-5.63522679587,,86.0,,,,,0.0178795391661,0.0957363328651,-0.189482119668,,,,,,,,0.190263188753,-0.00201841048325,,-5.58372075459,,0.387140046152,,,0.179608097,0.376887628759,016,11,51.2801916599
9.0,0.432298153955,2.38876380736,,2.63379094922,0.609321172303,10.5821524303,54.309687941,0.142683941819,2.5242250549,,,-0.756865331351,-4.36992415176,,86.0,,,,,0.00259310585515,0.0129577758383,-0.145889077679,,,,,,,,0.140010292851,0.00744441996321,,-4.37580247583,,0.330255520759,,,0.216100432495,0.226225761434,016,11,51.2801916599
10.0,-19.5512997375,12.1004646769,,2.77446345888,0.666676548715,10.6444442387,127.435429441,0.0992701815512,11.982266554,,,-2.42351451335,-1.35213021253,,86.0,,,,,-0.19487326598,0.120527841682,-0.0501939699159,,,,,,,,0.159752067197,-0.0730955460214,,-1.50355668115,,0.272623176402,,,0.210490715818,0.099704105236,016,11,51.2801916599
11.0,0.588014375199,-3.38337478091,916.0,2.81651772734,0.619605717209,10.7981094942,89.339325843,-0.0537977067485,-3.37373534043,,,-1.50723647585,0.920550468448,,86.0,,,,,0.00571708075961,-0.0327590895218,0.0319609137015,,,,,,,,0.0987570046214,-0.14183364738,,0.958827411046,,0.359780716981,,,0.367786125408,-0.0124296176062,016,11,51.2801916599
12.0,2.08534302746,1.19217641508,,2.80964727537,0.509363207564,10.9240184194,64.9001644623,0.0933200980956,1.11586460037,,,-1.01881082243,-3.73067870599,,86.0,,,,,0.0132574173847,0.00945078657835,-0.126654718544,,,,,,,,0.0725725687561,-0.0560878671008,,-3.79964155632,,0.466557072185,,,0.501110314452,-0.0523360514462,016,11,51.2801916599
13.0,1.09923496296,1.3166669569,,2.90001582051,0.478827530329,10.9862456689,92.2746098236,0.0986375465609,1.29810589742,,,-1.48707054675,-3.81783716692,,86.0,,,,,0.010100002458,0.0182027987011,-0.127061296177,,,,,,,,0.0466976952958,-0.0316276471929,,-3.81908083105,,0.500406519648,,,0.500993742312,-0.0952140866496,016,11,51.2801916599
14.0,0.0182239188405,3.51839634153,,3.0202992221,0.476115961788,11.020312599,76.2494896569,0.152816066279,3.54019063744,,,-1.20330143548,-3.96216637982,,86.0,,,,,0.0,0.0260590498445,-0.132568600668,,,,,,,,0.0494016245021,-0.0126307380773,,-3.97705802005,,0.498893824829,,,0.448985057775,-0.136415152669,016,11,51.2801916599
15.0,-2.60484876235,7.87963524672,,-1.36220863718,0.49132873469,11.0344988555,68.2784296909,0.163917709568,7.98414810429,,,-0.645716806844,-4.95869954483,,86.0,,,,,-0.02045970924,0.0787963524672,-0.165298488248,,,,,,,,0.0682630534592,-0.010608294272,,-4.95895464745,,0.472867403972,,,0.351673364819,-0.189554480524,016,11,51.2801916599
16.0,-4.08815253437,10.2588854222,1341.5,-2.9356521366,0.506958800781,11.0435181503,77.987569138,0.139724617767,10.2994327449,,,-1.01475504833,-4.82038806545,,86.0,,,,,-0.0408836399349,0.102588854222,-0.159334005269,,,,,,,,0.122540069642,-0.04490565311,,-4.78002015807,,0.449185188327,,,0.281133749593,-0.282399455698,016,11,51.2801916599
17.0,-5.21314184286,6.23400131676,,-2.78076220108,0.518026941415,11.053318803,69.5282313433,0.161568464594,6.15413372476,,,-0.758533901559,-2.71835173519,,86.0,,,,,-0.0510291501957,0.0608289869388,-0.0919345091393,,,,,,,,0.146278091265,-0.0563201809816,,-2.75803527418,,0.436644380052,,,0.269014576831,-0.425964524412,016,11,51.2801916599
18.0,-1.53809722118,6.1881316709,,-2.62479597914,0.51069948968,11.0486494702,118.057315433,0.187613268717,6.24893743011,,,-1.77392958863,-7.45368640307,,86.0,,,,,-0.00900989136017,0.0577219525094,-0.247368838629,,,,,,,,0.134170064476,-0.0582663493999,,-7.42106515888,,0.434688295391,,,0.276557000374,-0.580210681313,016,11,51.2801916599
19.0,-6.96480933319,5.80017618612,,-2.43182985711,0.51051887843,11.020434324,96.4521447302,0.167190380649,5.80062917245,,,-1.36166365189,-3.60894858918,,86.0,,,,,-0.0696480933319,0.0564941087251,-0.119692529364,,,,,,,,0.128573792847,-0.0716268441436,,-3.59077588093,,0.420483793018,,,0.234958837983,-0.72284865334,016,11,51.2801916599
