time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,user,path,total_duration
0.0,6.68434536906,122.048786176,,2.91442014747,0.3516520835,8.98612498776,-58.3394454033,0.0573027452993,122.034453177,,,-0.0379029290591,0.818401948325,,,3.3716090744354568,8.986382793662122,0.0011721452468897386,0.4035788560972316,0.0626000670154,1.0,0.0254499356627,,,,,0.0011721452468897386,0.4035788560972316,,0.403578856097,0.00117214524689,,0.763498069881,,0.624699993561,,,0.0460253932988,3.37265061481,011,10,9.52396416664
0.101063829787,17.5594333823,122.771691115,,2.9202312783,0.355666883966,8.99558230887,-67.0472632721,0.0377943895844,122.745778804,,,0.683069700155,-7.05719726398,,63.0,3.334930912784489,8.99501797663893,0.01296911795108453,0.4853388800645404,0.175594333823,1.0,-0.237827805434,,,,,0.01296911795108453,0.4853388800645404,,0.485338880065,0.0129691179511,,-7.13483416303,,0.620213664075,,,0.0361188493505,3.33248249251,011,10,9.52396416664
0.202127659574,20.9600148606,120.368759954,,2.92549244503,0.361017511919,9.0054977793,21.1878697554,-0.00664973108072,120.048687769,,,-0.991379399672,-14.0286186971,,,3.289564829786001,9.005076788443013,0.0320048025326536,0.5631114206101283,0.209600148606,1.0,-0.46660529273,,,,,0.0320048025326536,0.5631114206101283,,0.56311142061,0.0320048025327,,-13.9981587819,,0.614372247126,,,0.0249612704067,3.28750647048,011,10,9.52396416664
0.303191489362,20.9806332296,111.477662483,,2.92905175033,0.367883104422,9.01572791146,68.1941807027,-0.065418736298,111.228459239,,,-1.87040448636,-18.2391268285,,,3.2367527297042082,9.0155210638157,0.05167567904433272,0.6370909495952664,0.209806332296,1.0,-0.601721138373,,,,,0.05167567904433272,0.6370909495952664,,0.637090949595,0.0516756790443,,-18.0516341512,,0.607177620781,,,0.014362614375,3.23564293269,011,10,9.52396416664
0.404255319149,24.3138851432,99.77485679,,2.92854892144,0.376767464489,9.02593939733,121.24745776,-0.138653440653,99.3738535816,,,-2.43568986255,-26.4956097196,,,3.1763967678584004,9.025735788761228,0.07137007396857745,0.7072012998398309,0.243138851432,0.983610403531,-0.869578698524,,,,,0.07137007396857745,0.7072012998398309,,0.70720129984,0.0713700739686,,-26.1220844778,,0.598361329718,,,0.0062416503455,3.17515590152,011,10,9.52396416664
0.505319148936,22.6167114856,84.8561077619,,2.92156715752,0.387631029693,9.03641816933,163.708196388,-0.227454126016,84.7831451944,,,-3.47944491763,-23.5440854263,,,3.1084983002989897,9.035823350724298,0.09371769504018038,0.7672024008772251,0.226167114856,0.848561077619,-0.817732395927,,,,,0.09371769504018038,0.7672024008772251,,0.767202400877,0.0937176950402,,-24.6547706832,,0.588171233433,,,0.00324231582336,3.10417741221,011,10,9.52396416664
0.606382978723,9.32175303518,84.0294253063,,2.90813774405,0.398532448027,9.04634854091,84.6293165833,-0.271645487228,82.5322197902,,,-2.74222075938,-5.42656737626,,,3.0345106146922842,9.045735814132076,0.10606450936717174,0.8164728978753872,0.0932175303518,0.840294253063,-0.208218075276,,,,,0.10606450936717174,0.8164728978753872,,0.816472897875,0.106064509367,,-6.24654225827,,0.578357331541,,,0.00653755756978,3.02978807233,011,10,9.52396416664
0.707446808511,-0.697274736867,62.3662909322,,2.88582353525,0.411571009913,9.05538291531,59.6565010733,-0.254938239286,61.2601203263,,,-2.16744677781,5.78823959012,,,2.953716311912708,9.054700423817017,0.10628955336645038,0.8521506247810061,-0.00349160389586,0.623662909322,0.17666416839,,,,,0.10628955336645038,0.8521506247810061,,0.852150624781,0.106289553366,,5.2999250517,,0.566828238905,,,0.0183477574857,2.94876965272,011,10,9.52396416664
0.808510638298,-8.43426949883,58.6415906212,,2.85661869613,0.424691708084,9.0639319409,-26.7110401611,-0.210474783162,58.8750280071,,,-0.235176941401,11.4328535411,,,2.867836662740829,9.062923326869512,0.09709850859249501,0.8710965317751649,-0.0843426949883,0.586415906212,0.349274911504,,,,,0.09709850859249501,0.8710965317751649,,0.871096531775,0.0970985085925,,10.4782473451,,0.55489926759,,,0.0359320063699,2.8616169655,011,10,9.52396416664
0.909574468085,-15.1109384856,59.7554655429,,2.83099440407,0.432396228141,9.07987277373,-65.3142367918,-0.140719714694,59.9251277658,,,0.13341663511,21.2991333678,,,2.7813916468251136,9.077854061652992,0.08117361024142349,0.8893916060446175,-0.151109384856,0.597554655429,0.689569253914,,,,,0.08117361024142349,0.8893916060446175,,0.889391606045,0.0811736102414,,20.6870776174,,0.547570411692,,,0.0548461588702,2.77088182587,011,10,9.52396416664
