time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,user,path,total_duration
0.0,26.7398608907,99.5140794365,,2.96784953578,0.473019944926,8.88332000379,368.819586735,-0.259004385006,98.7553208737,,,-7.56316091785,-41.862555357,,,3.3232770825527203,8.883207565054459,0.08465821697915875,0.4785835939090407,0.267398608907,0.971691169711,-1.0,,,,,0.08465821697915875,0.4785835939090407,,0.478583593909,0.0846582169792,,-42.1105059126,,0.497608565536,,,0.13250483999,3.32157341522,002,8,1.49437713623
0.1,4.7027552516,103.807833492,,2.94430908932,0.480714730479,8.88761749448,283.305917369,-0.341532052357,105.534621509,,,-6.3789791945,-26.0446713146,,73.0,3.275846405401077,8.887184757783775,0.09882778733110678,0.5530830553483772,0.0424954743088,0.985282851408,-0.851218245187,,,,,0.09882778733110678,0.5530830553483772,,0.553083055348,0.0988277873311,,-28.1164618367,,0.492747654834,,,0.114625951184,3.27159624483,002,8,1.49437713623
0.2,-17.7312330101,128.298683608,,2.90801578635,0.486431977259,8.89325311386,92.3555372283,-0.358130688417,129.100464747,,,-3.87075654571,5.3497903848,,,3.220653391986917,8.892980510126623,0.08865306084776686,0.6271794475991752,-0.177312330101,1.0,0.128730853035,,,,,0.08865306084776686,0.6271794475991752,,0.627179447599,0.0886530608478,,3.86192559105,,0.490596281883,,,0.0785278048327,3.21825013566,002,8,1.49437713623
0.3,-31.8907281997,123.950532626,,2.86403525541,0.490866382959,8.90109094878,-22.0739575888,-0.271045348278,123.061833827,,,-2.70982763389,32.6542267393,,,3.158534701040273,8.900518555869262,0.06075835015579363,0.6980343420369537,-0.318907281997,1.0,0.909253693588,,,,,0.06075835015579363,0.6980343420369537,,0.698034342037,0.0607583501558,,31.7339666894,,0.488498926885,,,0.0365199412736,3.15457560786,002,8,1.49437713623
0.4,-50.5667196026,88.240964007,,2.82395442317,0.492642915522,8.91333887644,40.5592067204,-0.136404015984,85.6100200824,,,-5.11178918492,51.2730779536,,,3.0899704259410243,8.91224295657575,0.01731821427812729,0.7631076757737504,-0.505667196026,0.872937044051,1.0,,,,,0.01731821427812729,0.7631076757737504,,0.763107675774,0.0173182142781,,51.2057720227,,0.487276558119,,,0.0104565948044,3.08536466161,002,8,1.49437713623
0.5,-45.7171639699,75.3081795891,,2.79077303976,0.48969900707,8.93506362575,52.1963469224,-0.00536419865163,75.8875895795,,,-4.85238292021,45.3981977863,,,3.0112264544521157,8.93327090007289,-0.03468058611910733,0.8064729840819069,-0.457171639699,0.753081795891,1.0,,,,,-0.03468058611910733,0.8064729840819069,,0.806472984082,-0.0346805861191,,46.1055760873,,0.489554710731,,,0.0403295421095,3.00506729122,002,8,1.49437713623
0.6,-26.3140611838,77.5850103924,,2.77533825636,0.486555834105,8.96036869611,26.7025671636,0.109490186464,78.0602638457,,,-3.25903748355,31.4693564729,,,2.9331093968214055,8.95809876319709,-0.07240446929946813,0.8443696536799697,-0.263140611838,0.775850103924,0.979510476428,,,,,-0.07240446929946813,0.8443696536799697,,0.84436965368,-0.0724044692995,,32.3728939295,,0.492063968875,,,0.0583995575756,2.92676965457,002,8,1.49437713623
0.7,-11.0899484417,76.1039123375,,2.77304878214,0.480731570421,8.99014541652,43.0749514435,0.199414307014,75.8139890775,,,-3.06909842863,23.5419154904,,,2.85341438853629,8.98949163591866,-0.0887696800483823,0.8819278884630446,-0.105003428278,0.761039123375,0.807867645944,,,,,-0.0887696800483823,0.8819278884630446,,0.881927888463,-0.0887696800484,,24.2360293783,,0.497753930488,,,0.0668486686073,2.85181736209,002,8,1.49437713623
0.8,11.2332390194,74.1528897821,,2.78325964633,0.473560614235,9.02702203679,-32.5107852334,0.235144285644,74.9415483697,,,0.132341715517,-0.980693303343,,,2.772411857984806,9.025506587711117,-0.08710453585148789,0.9132196155785424,0.112332390194,0.741528897821,0.0139056172204,,,,,-0.08710453585148789,0.9132196155785424,,0.913219615579,-0.0871045358515,,0.417168516613,,0.505396106879,,,0.0641667085191,2.7691105621,002,8,1.49437713623
0.9,39.8608102848,85.1604518128,,2.80050152142,0.465987400395,9.06644410485,5.00168034292,0.165130169196,83.8793005326,,,0.821890728722,-26.3481471029,,,2.688921822447892,9.064130772071424,-0.057480216648419555,0.9515230164979405,0.398608102848,0.851604518128,-0.88747241618,,,,,-0.057480216648419555,0.9515230164979405,,0.951523016498,-0.0574802166484,,-26.6927312043,,0.513609009445,,,0.0532074913117,2.68386755888,002,8,1.49437713623
1.0,11.0043480381,52.1351674459,,2.82255225896,0.462609406928,9.09897318572,56.0430595276,0.0688978077515,49.7258874874,,,-1.27704350062,-4.85285391297,,,2.6113950462055255,9.097502223107238,-0.02187137274165347,0.9813450916525198,0.110043480381,0.521351674459,-0.212658117373,,,,,-0.02187137274165347,0.9813450916525198,,0.981345091653,-0.0218713727417,,-6.37974352119,,0.517361329277,,,0.0324442352363,2.60787622637,002,8,1.49437713623
1.1,-1.79121292458,26.6420958719,,2.84083856034,0.460033245688,9.13555661024,80.0482068471,0.0565711309122,27.9948912418,,,-1.00626376464,-10.1953601478,,,2.522953786953006,9.132884571753777,-0.021167449131480894,0.9682006154683748,-0.0214083874402,0.266420958719,-0.307104782032,,,,,-0.021167449131480894,0.9682006154683748,,0.968200615468,-0.0211674491315,,-9.21314346096,,0.519890607795,,,0.0174419647348,2.51569382301,002,8,1.49437713623
1.2,23.9726446919,98.1561540739,,2.8485606759,0.459019716956,9.16665983243,157.178069552,-0.0186963605413,100.077333855,,,-2.40045162742,-39.1143410065,,73.0,2.4313677721483105,9.165413114024696,-0.010386147475941236,0.9732323333131635,0.239726446919,0.896254607682,-1.0,,,,,-0.010386147475941236,0.9732323333131635,,0.973232333313,-0.0103861474759,,-38.6315750848,,0.52078751689,,,0.0100903970375,2.42764959028,002,8,1.49437713623
1.3,24.1114955012,137.597011643,,2.85089585849,0.4587033814,9.19750567919,227.418841363,-0.125311748723,137.859594399,,,-4.6396664131,-41.7730804068,,,2.3384198895120143,9.196304873868204,0.0158585887048164,1.0245001718838551,0.241114955012,1.0,-1.0,,,,,0.0158585887048164,1.0245001718838551,,1.02450017188,0.0158585887048,,-42.1220077341,,0.521054450213,,,0.00783747390755,2.33468311833,002,8,1.49437713623
0.0,0.212121451846,174.22672279,,2.87586218287,0.356292770564,8.94366748867,-82.6084691412,-0.0230791941496,174.48859851,,,0.0360323064385,-0.743677930152,,,3.4685925786728937,8.94313341123074,0.004223764686224068,0.39185607892960117,0.0,1.0,-0.0255235793897,,,,,0.004223764686224068,0.39185607892960117,,0.39185607893,0.00422376468622,,-0.776967809634,,0.622612564565,,,0.083550908848,3.46658177095,005,10,8.73987007141
0.1,0.0,148.072949572,,2.87294537408,0.357814621479,8.95346425377,-94.6720545399,-0.0223739006345,146.882663297,,,0.613595239606,0.0603219800506,,,3.4328394305441194,8.952620459098132,0.00401776925170336,0.4741878294858252,0.0,1.0,0.00397915448701,,,,,0.00401776925170336,0.4741878294858252,,0.474187829486,0.0040177692517,,0.0200129611266,,0.621220099764,,,0.0851198904594,3.42965541928,005,10,8.73987007141
0.2,-0.141649920653,117.795740537,,2.87064161876,0.359956101279,8.96484123893,-90.4702088905,-0.0225050514649,117.625965184,,,1.51430958567,-1.91766155054,,,3.3895765803424034,8.964085797288687,0.003821820333074452,0.5525042131855585,0.0,1.0,-0.0623232314879,,,,,0.003821820333074452,0.5525042131855585,,0.552504213186,0.00382182033307,,-1.86969694464,,0.61918285935,,,0.085612406137,3.38672360251,005,10,8.73987007141
0.3,0.0,121.981095314,,2.86870730561,0.363175968098,8.97824357818,-102.820322795,-0.027983352382,121.999394645,,,1.90359203538,-3.17709296619,,110.0,3.338102850344653,8.97706004495245,0.0036354279559755393,0.6270010617812332,0.0,1.0,-0.105129249057,,,,,0.0036354279559755393,0.6270010617812332,,0.627001061781,0.00363542795598,,-3.1538774717,,0.616038964619,,,0.0844179919534,3.33355778102,005,10,8.73987007141
0.4,-1.42419377365,122.267717998,,2.86553190596,0.365806108598,8.99462186569,-79.9498394058,-0.037298333848,122.194752201,,,1.33314314441,-3.67336225895,,,3.278643840529425,8.992895160934065,0.0034581260423764207,0.6978646561980134,0.0,1.0,-0.124572349064,,,,,0.0034581260423764207,0.6978646561980134,,0.697864656198,0.00345812604238,,-3.73717047193,,0.613526842091,,,0.085141211771,3.27228819405,005,10,8.73987007141
0.5,-3.81413940045,122.540849538,,2.86248002791,0.36833904756,9.01234563878,-33.7061684586,-0.0416822254216,122.617478706,,,-0.211777127738,0.6745213576,,,3.2130863143274366,9.010841757794944,0.0014951654905856668,0.7652721923331394,-0.0381413940045,1.0,0.0149761326848,,,,,0.0014951654905856668,0.7652721923331394,,0.765272192333,0.00149516549059,,0.449283980544,,0.611101597643,,,0.0859215382499,3.20764204716,005,10,8.73987007141
0.6,-4.68730446883,131.529855711,,2.85961059542,0.370837072806,9.03250530546,-44.9879219179,-0.0239447490381,131.820529052,,,-0.600943519891,9.0490443761,,,3.141629450916053,9.03077263687597,-0.002657844534351636,0.8293922241379666,-0.0468730446883,1.0,0.296975554572,,,,,-0.002657844534351636,0.8293922241379666,,0.829392224138,-0.00265784453435,,8.90926663716,,0.608694571363,,,0.0864842794674,3.135507262,005,10,8.73987007141
0.7,-3.57551154809,135.742590766,,2.85681660093,0.373123413105,9.05505271312,-45.702287187,0.0149611090403,135.45277243,,,-0.875063548512,12.4274389496,,,3.063221553852867,9.053157373693995,-0.00679514863298174,0.8903850850906403,-0.0304255671729,1.0,0.414630509741,,,,,-0.00679514863298174,0.8903850850906403,,0.890385085091,-0.00679514863298,,12.4389152922,,0.606488745828,,,0.0871544679199,3.05668844172,005,10,8.73987007141
0.8,-1.11447870046,120.606224796,,2.8556598328,0.375192862085,9.07997369843,-12.8904586865,0.0519589084691,119.975732012,,,-1.24329269203,9.42914449174,,,2.9792176926174085,9.077886802384432,-0.008035914465733974,0.9484032891133038,0.0,1.0,0.318243567625,,,,,-0.008035914465733974,0.9484032891133038,,0.948403289113,-0.00803591446573,,9.54730702874,,0.604449437822,,,0.0862619393346,2.97224777162,005,10,8.73987007141
0.9,-0.273334911402,98.9320895392,,2.85515523094,0.380967071097,9.10273720935,-8.14685813094,0.0717219849218,98.3010586046,,,-0.818608430083,4.45315767265,,,2.889412055053758,9.101396349852191,-0.007643998292577092,1.0031859954503104,0.0,0.96367361687,0.152542039354,,,,,-0.007643998292577092,1.0031859954503104,,1.00318599545,-0.00764399829258,,4.57626118062,,0.598691215651,,,0.0811526040371,2.88376421111,005,10,8.73987007141
1.0,0.0394229893456,75.3969196022,,2.85830334845,0.386266229304,9.12787982001,15.1808173158,0.0721047175954,74.9897439733,,,-1.08395491111,-2.63908364639,,,2.794271725925482,9.126714440753899,-0.0072711960967325505,1.0441979245573716,0.0,0.753969196022,-0.0819044778007,,,,,-0.0072711960967325505,1.0441979245573716,,1.04419792456,-0.00727119609673,,-2.45713433402,,0.59328954928,,,0.0719665938942,2.79038355602,005,10,8.73987007141
1.1,1.46824371033,66.7809276682,,2.86520341615,0.38994569231,9.15846178547,43.785231519,0.0485977405123,66.7037527616,,,-1.09961204035,-10.6983941915,,,2.694939191992471,9.156097041033743,-0.006916575678526745,1.064577010058151,0.0,0.667809276682,-0.357936738797,,,,,-0.006916575678526745,1.064577010058151,,1.06457701006,-0.00691657567853,,-10.7381021639,,0.589406284414,,,0.0615973469447,2.68680539038,005,10,8.73987007141
